ma_sv,nam_hoc,hoc_ky,nam,ma_mon,ten_mon,khoi_kien_thuc,so_tin_chi,profile,diem_cc,diem_bt,diem_gk,diem_ck,diem_tong,xep_loai,diem_gpa,lms_logins,so_lan_vang,ty_le_nop_bai,muc_tham_gia,gio_tu_hoc,ielts_score,dat_mon,dropout_risk,risk_level,dat_PLO1,dat_PLO2,dat_PLO3,dat_PLO4,dat_PLO5,dat_PLO6,dat_PLO7,dat_PLO8,dat_PLO9,dat_PLO10
SV0632,2024-2025,2,4,DSB23018,Phân tích dữ liệu lớn,3,3,below_avg,7.22,4.71,5.56,5.42,5.5,C,2.0,22,6,0.552,6.36,23.6,6.1,1,0,Trung bình,,,1.0,1.0,0.0,,,,,
SV0632,2024-2025,2,4,BEB12010,Văn hóa toàn cầu,1,2,below_avg,6.32,2.8,6.48,3.75,4.64,D,1.0,16,2,0.545,4.73,23.6,6.1,1,0,Trung bình,,,,,,0.0,,,,1.0
SV0633,2024-2025,2,4,BEB14131,Chuẩn bị kỹ năng IELTS L2,1,4,at_risk,5.42,3.33,3.52,1.86,3.01,F,0.0,11,5,0.537,4.33,3.6,3.7,0,0,Cao,,,,,,1.0,,,,
SV0633,2024-2025,2,4,BEB12003,Kỹ năng giao tiếp,1,2,at_risk,5.53,1.13,1.03,3.39,2.45,F,0.0,18,7,0.872,2.06,3.6,3.7,0,1,Cao,,,,,,,0.0,0.0,,
SV0633,2024-2025,1,4,BEB11003,Kỹ năng giao tiếp LT,1,1,at_risk,5.56,2.8,2.23,3.74,3.28,F,0.0,11,7,0.625,3.36,3.6,3.7,0,1,Cao,,,,,,,1.0,,,
SV0633,2024-2025,2,4,BEB14133,Chuẩn bị kỹ năng IELTS L4,1,4,at_risk,4.79,2.51,2.39,2.37,2.65,F,0.0,10,5,0.692,3.52,3.6,3.7,0,0,Cao,,,,,,0.0,,,,
SV0634,2024-2025,1,4,DSB45028,Phân tích dữ liệu cho KHSS,3,5,below_avg,5.45,2.73,5.19,5.51,4.85,D,1.0,25,5,0.691,3.86,8.3,5.8,1,0,Trung bình,,,1.0,1.0,,,,,,
SV0634,2024-2025,2,4,CSB13054,Nhập môn lập trình và máy tính,2,3,below_avg,5.21,4.31,4.02,4.27,4.3,D,1.0,18,5,0.427,5.17,8.3,5.8,1,0,Cao,0.0,,0.0,,,,,,,
SV0634,2024-2025,1,4,BEB32123,Kinh tế chính trị Mác-Lênin,1,2,below_avg,6.86,4.99,4.02,4.87,4.84,D,1.0,12,5,0.527,7.63,8.3,5.8,1,0,Trung bình,,,,,,,0.0,,,
SV0634,2024-2025,1,4,BEB12013,Văn hóa và Giáo dục Anh,1,2,below_avg,2.8,4.23,2.74,3.63,3.4,F,0.0,9,3,0.39,5.96,8.3,5.8,0,0,Cao,,,,,,1.0,,,,
SV0635,2024-2025,1,4,CSB25018,Phân tích HT & thiết kế CSDL,2,5,excellent,9.94,8.83,8.26,8.92,8.8,A,4.0,61,0,0.797,9.48,29.6,5.0,1,0,Thấp,,1.0,,1.0,1.0,,,,,
SV0635,2024-2025,2,4,DSB45025,Thách thức dữ liệu nâng cao,3,5,excellent,10.0,8.58,10.0,9.75,9.62,A+,4.0,48,0,0.781,8.76,29.6,5.0,1,0,Thấp,,,1.0,,,,,1.0,1.0,
SV0635,2024-2025,2,4,CSB13054,Nhập môn lập trình và máy tính,2,3,excellent,9.41,9.98,8.13,9.33,9.11,A,4.0,57,1,0.727,5.73,29.6,5.0,1,0,Thấp,1.0,,1.0,,,,,,,
SV0635,2024-2025,1,4,CSB35040,Kiểm thử phần mềm,3,5,excellent,7.81,6.99,7.81,8.66,7.99,F,0.0,55,0,0.587,9.93,29.6,5.0,1,0,Thấp,,1.0,,,1.0,,,,,
SV0636,2021-2022,1,1,DSB23017,Thách thức dữ liệu 2,3,3,good,7.58,8.45,6.96,7.13,7.39,B,3.0,36,3,0.906,6.71,13.1,4.0,1,0,Thấp,,,1.0,,,,0.0,1.0,,
SV0636,2021-2022,1,1,DSB45035,Ngôn ngữ tự nhiên,3,5,good,8.37,8.15,6.3,7.69,7.43,B,3.0,46,0,0.976,7.8,13.1,4.0,1,0,Thấp,1.0,,1.0,,,,,,,
SV0636,2021-2022,1,1,BEB11003,Kỹ năng giao tiếp LT,1,1,good,8.85,10.0,7.93,8.47,8.65,A,4.0,43,4,0.63,5.76,13.1,4.0,1,0,Trung bình,,,,,,,0.0,,,
SV0636,2021-2022,1,1,DSB45028,Phân tích dữ liệu cho KHSS,3,5,good,8.79,4.41,7.2,7.28,6.83,C+,2.5,47,2,0.579,6.42,13.1,4.0,1,0,Thấp,,,1.0,1.0,,,,,,
SV0637,2024-2025,2,4,CSB13054,Nhập môn lập trình và máy tính,2,3,average,8.65,7.42,6.04,5.98,6.55,C+,2.5,40,3,0.738,8.17,15.7,3.7,1,0,Thấp,1.0,,0.0,,,,,,,
SV0637,2024-2025,2,4,BEB13116,Tư duy thiết kế,1,3,average,8.19,5.32,6.52,8.38,7.19,B,3.0,19,2,1.0,6.88,15.7,3.7,1,0,Thấp,,0.0,,,,,,1.0,,
SV0637,2024-2025,2,4,DSB310022,Thực tập nghề nghiệp,5,10,average,6.89,6.68,7.98,7.38,7.37,B,3.0,40,1,1.0,6.37,15.7,3.7,1,0,Thấp,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
SV0637,2024-2025,1,4,BEB14132,Chuẩn bị kỹ năng IELTS L3,1,4,average,6.71,5.69,6.87,5.31,6.0,C,2.0,10,0,0.547,5.61,15.7,3.7,1,0,Trung bình,,,,,,0.0,,,,
SV0638,2022-2023,1,2,BEB12002,Tin học ứng dụng,1,2,average,8.02,3.83,6.27,6.6,6.09,C,2.0,27,6,1.0,5.82,14.7,4.7,1,0,Trung bình,0.0,,,,,,,,,
SV0638,2022-2023,1,2,DSB33021,Kỹ thuật mô hình hóa,3,3,average,6.59,5.47,4.9,6.81,5.94,C,2.0,45,5,0.668,3.79,14.7,4.7,1,0,Trung bình,,1.0,0.0,,,,,,,
SV0638,2022-2023,2,2,BEB15138,Tiếng Anh học thuật 2,1,5,average,8.94,6.86,5.63,7.82,7.09,B,3.0,36,4,0.572,6.54,14.7,4.7,1,0,Trung bình,,,,,,1.0,,,,
SV0638,2022-2023,2,2,DSB33019,Thách thức dữ liệu 3,3,3,average,7.63,7.34,6.04,6.33,6.57,C+,2.5,41,1,0.735,5.72,14.7,4.7,1,0,Thấp,,,1.0,,,,1.0,,1.0,
SV0639,2024-2025,2,4,BEB12001,Kỹ năng học thuật,1,2,average,8.04,7.73,6.63,6.92,7.1,B,3.0,43,4,0.73,7.47,4.4,5.2,1,0,Trung bình,,,,,,1.0,,,1.0,
SV0639,2024-2025,2,4,BEB42125,Lịch sử Đảng CSVN,1,2,average,7.13,7.36,8.1,6.23,7.11,B,3.0,43,3,1.0,6.4,4.4,5.2,1,0,Thấp,,,,,,,,,,0.0
SV0639,2024-2025,1,4,BEB14130,Chuẩn bị kỹ năng IELTS L1,1,4,average,9.31,5.49,5.21,4.69,5.47,F,0.0,40,5,0.606,5.22,4.4,5.2,1,0,Trung bình,,,,,,0.0,,,,
SV0639,2024-2025,2,4,CSB13054,Nhập môn lập trình và máy tính,2,3,average,6.64,4.96,5.41,6.81,6.0,C,2.0,25,3,0.584,7.88,4.4,5.2,1,0,Thấp,1.0,,0.0,,,,,,,
SV0640,2023-2024,1,3,DSB35032,Thách thức dữ liệu: Hệ đề nghị,3,5,good,8.52,6.42,7.3,7.4,7.29,B,3.0,39,1,0.965,6.78,9.3,3.9,1,0,Thấp,,0.0,1.0,,,,,,,
SV0640,2023-2024,2,3,DSB23016,Đại số tuyến tính,2,3,good,8.56,9.03,8.92,5.87,7.69,B,3.0,44,0,0.67,6.71,9.3,3.9,1,0,Thấp,1.0,,0.0,,,,,,,
SV0640,2023-2024,2,3,BEB14133,Chuẩn bị kỹ năng IELTS L4,1,4,good,7.27,7.48,10.0,5.43,7.4,B,3.0,51,1,0.784,5.48,9.3,3.9,1,0,Thấp,,,,,,0.0,,,,
SV0640,2023-2024,2,3,DSB310022,Thực tập nghề nghiệp,5,10,good,6.27,8.49,9.29,5.96,7.5,B,3.0,51,1,0.536,6.3,9.3,3.9,1,0,Thấp,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
SV0641,2021-2022,1,1,DSB43024,Đạo đức trong KHDL,3,3,below_avg,7.33,3.16,4.19,4.46,4.41,D,1.0,23,5,0.773,5.08,13.5,4.6,1,0,Cao,,,,0.0,,,,,,1.0
SV0641,2021-2022,2,1,BEB42125,Lịch sử Đảng CSVN,1,2,below_avg,5.62,5.62,3.52,4.29,4.46,D,1.0,32,5,0.392,4.66,13.5,4.6,1,0,Cao,,,,,,,,,,0.0
SV0641,2021-2022,1,1,CSB35040,Kiểm thử phần mềm,3,5,below_avg,5.93,6.98,3.38,2.75,4.1,D,1.0,14,6,0.806,5.45,13.5,4.6,1,0,Cao,,0.0,,,0.0,,,,,
SV0641,2021-2022,1,1,CSB22024,Thuật toán và cấu trúc dữ liệu,2,2,below_avg,8.15,4.63,4.97,4.79,5.15,D+,1.5,7,6,0.678,3.01,13.5,4.6,1,0,Trung bình,1.0,,1.0,,,,,,,
SV0642,2022-2023,2,2,DSB25030,Đại số tuyến tính cho KHDL,2,5,average,6.98,6.59,6.26,5.95,6.27,C,2.0,26,5,0.784,7.57,17.0,4.4,1,0,Trung bình,1.0,,1.0,,,,,,,
SV0642,2022-2023,2,2,BEB42125,Lịch sử Đảng CSVN,1,2,average,9.14,5.79,5.2,5.68,5.91,C,2.0,29,3,0.544,5.78,17.0,4.4,1,0,Trung bình,,,,,,,,,,0.0
SV0642,2022-2023,2,2,DSB33020,Dự đoán ứng dụng,3,3,average,6.76,5.46,7.0,7.22,6.75,C+,2.5,41,5,0.902,5.91,17.0,4.4,1,0,Trung bình,,,0.0,0.0,,,,,,
SV0642,2022-2023,1,2,DSB15029,Thách thức dữ liệu: khai phá,3,5,average,7.25,4.78,4.1,6.28,5.42,F,0.0,36,2,0.685,6.82,17.0,4.4,1,0,Trung bình,,,1.0,,,,,0.0,,
SV0643,2022-2023,1,2,CSB35037,Nhập môn trí tuệ nhân tạo,3,5,good,7.8,7.77,6.23,5.91,6.57,C+,2.5,39,3,0.745,9.11,12.7,4.5,1,0,Thấp,1.0,0.0,1.0,,,,,,,
SV0643,2022-2023,1,2,DSB25031,Học máy và Học sâu,3,5,good,8.81,7.73,7.38,9.42,8.41,F,0.0,42,0,0.68,8.77,12.7,4.5,1,0,Thấp,1.0,0.0,1.0,,,,,,,
SV0643,2022-2023,1,2,BEB13009,Khởi sự kinh doanh,1,3,good,10.0,7.8,7.04,7.49,7.67,B,3.0,38,0,0.797,8.41,12.7,4.5,1,0,Thấp,,,,1.0,,,,1.0,,
SV0643,2022-2023,2,2,CSB35038,Quản lý dự án phần mềm,3,5,good,7.86,7.06,8.73,7.53,7.83,B,3.0,40,1,1.0,7.81,12.7,4.5,1,0,Thấp,,,,,,,1.0,,,1.0
SV0644,2024-2025,1,4,CSB35040,Kiểm thử phần mềm,3,5,excellent,10.0,10.0,10.0,8.93,9.57,A+,4.0,67,0,0.626,8.52,26.2,5.9,1,0,Thấp,,1.0,,,1.0,,,,,
SV0644,2024-2025,2,4,DSB310022,Thực tập nghề nghiệp,5,10,excellent,7.44,6.74,9.38,7.06,7.73,B,3.0,59,0,0.734,7.8,26.2,5.9,1,0,Thấp,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
SV0644,2024-2025,2,4,DSB45027,Internet kết nối vạn vật,3,5,excellent,8.98,8.45,10.0,7.25,8.49,F,0.0,58,2,0.799,8.63,26.2,5.9,1,0,Thấp,,,1.0,,1.0,,,,,
SV0644,2024-2025,1,4,DSB33021,Kỹ thuật mô hình hóa,3,3,excellent,10.0,8.56,10.0,8.26,9.02,A,4.0,66,1,0.866,10.0,26.2,5.9,1,0,Thấp,,0.0,1.0,,,,,,,
SV0645,2021-2022,2,1,DSB23018,Phân tích dữ liệu lớn,3,3,excellent,8.84,9.71,9.04,8.48,8.93,A,4.0,79,2,1.0,8.39,22.6,4.4,1,0,Thấp,,,1.0,1.0,1.0,,,,,
SV0645,2021-2022,2,1,CSB13054,Nhập môn lập trình và máy tính,2,3,excellent,8.5,10.0,7.67,8.52,8.56,A,4.0,43,1,0.715,9.72,22.6,4.4,1,0,Thấp,1.0,,1.0,,,,,,,
SV0645,2021-2022,1,1,BEB14127,Tiếng Anh nền tảng 2,1,4,excellent,6.99,8.21,8.16,8.08,8.02,B+,3.5,50,1,1.0,9.14,22.6,4.4,1,0,Thấp,,,,,,1.0,,,,
SV0645,2021-2022,2,1,DSB23016,Đại số tuyến tính,2,3,excellent,9.28,8.37,9.57,9.15,9.13,A,4.0,42,2,0.995,10.0,22.6,4.4,1,0,Thấp,1.0,,0.0,,,,,,,
SV0646,2021-2022,1,1,DSB23015,Thách thức dữ liệu 1,2,3,excellent,8.66,10.0,8.22,8.96,8.92,A,4.0,43,1,0.778,9.76,24.4,5.5,1,0,Thấp,,,1.0,,,,0.0,0.0,,
SV0646,2021-2022,2,1,BEB12010,Văn hóa toàn cầu,1,2,excellent,9.94,8.59,8.98,8.08,8.64,A,4.0,47,0,0.879,9.38,24.4,5.5,1,0,Thấp,,,,,,1.0,,,,0.0
SV0646,2021-2022,1,1,DSB410026,Đồ án tốt nghiệp,5,10,excellent,10.0,9.2,7.75,9.31,8.89,A,4.0,57,0,0.806,9.78,24.4,5.5,1,0,Thấp,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SV0646,2021-2022,2,1,DSB45027,Internet kết nối vạn vật,3,5,excellent,7.53,10.0,6.39,9.3,8.39,B+,3.5,63,1,0.935,8.53,24.4,5.5,1,0,Thấp,,,0.0,,1.0,,,,,
SV0647,2024-2025,2,4,BEB32124,Chủ nghĩa xã hội khoa học,1,2,average,6.05,4.72,5.51,6.97,5.99,C,2.0,32,1,0.566,6.46,7.3,5.0,1,0,Trung bình,,,,,,,,,,0.0
SV0647,2024-2025,2,4,DSB310022,Thực tập nghề nghiệp,5,10,average,5.82,6.39,7.1,6.84,6.73,C+,2.5,33,5,0.875,5.36,7.3,5.0,1,0,Trung bình,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
SV0647,2024-2025,2,4,BEB23122,Triết học Mác-Lênin,1,3,average,7.05,6.37,5.96,7.87,6.92,F,0.0,39,6,0.848,5.79,7.3,5.0,1,0,Trung bình,,,,,,,,,,0.0
SV0647,2024-2025,1,4,BEB12002,Tin học ứng dụng,1,2,average,6.38,7.06,7.04,7.01,6.97,F,0.0,24,2,1.0,5.37,7.3,5.0,1,0,Thấp,0.0,,,,,,,,,
SV0648,2024-2025,2,4,BEB13004,Lập kế hoạch phát triển cá nhân,1,3,average,6.75,7.04,6.74,8.15,7.36,B,3.0,26,3,0.64,6.3,9.1,3.9,1,0,Thấp,,,,,,,,1.0,1.0,
SV0648,2024-2025,2,4,CSB25017,Lập trình hướng đối tượng,2,5,average,9.78,6.82,5.35,6.75,6.65,C+,2.5,18,1,0.667,6.22,9.1,3.9,1,0,Thấp,1.0,1.0,,,,,,,,
SV0648,2024-2025,2,4,CSB45051,Thực tiễn tốt nhất phát triển PM,3,5,average,6.88,5.0,7.87,2.67,5.12,D+,1.5,30,3,0.548,6.7,9.1,3.9,1,0,Trung bình,,1.0,,,,,,,,1.0
SV0648,2024-2025,1,4,DSB23017,Thách thức dữ liệu 2,3,3,average,6.28,4.45,5.94,4.97,5.29,D+,1.5,24,4,0.784,7.34,9.1,3.9,1,0,Trung bình,,,1.0,,,,1.0,1.0,,
SV0649,2021-2022,1,1,DSB410026,Đồ án tốt nghiệp,5,10,average,5.54,4.66,6.3,6.63,6.03,C,2.0,49,2,0.966,6.36,10.4,5.0,1,0,Thấp,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
SV0649,2021-2022,2,1,CSB35036,Thiết kế & phát triển ứng dụng di động,3,5,average,10.0,6.18,5.75,7.1,6.8,C+,2.5,36,4,0.65,6.74,10.4,5.0,1,0,Trung bình,,0.0,,,1.0,,,,,
SV0649,2021-2022,1,1,BEB11003,Kỹ năng giao tiếp LT,1,1,average,7.06,4.03,7.11,5.85,5.98,C,2.0,26,2,0.525,7.34,10.4,5.0,1,0,Trung bình,,,,,,,0.0,,,
SV0649,2021-2022,2,1,CSB45051,Thực tiễn tốt nhất phát triển PM,3,5,average,6.54,5.94,4.72,6.39,5.82,C,2.0,24,0,0.629,7.75,10.4,5.0,1,0,Trung bình,,0.0,,,,,,,,1.0
SV0650,2023-2024,2,3,BEB42125,Lịch sử Đảng CSVN,1,2,good,8.72,4.19,7.2,8.57,7.3,B,3.0,45,1,0.984,7.64,20.9,4.6,1,0,Thấp,,,,,,,,,,1.0
SV0650,2023-2024,2,3,CSB25022,Thiết kế & phát triển ứng dụng web,3,5,good,8.19,7.6,8.27,7.02,7.63,B,3.0,33,1,0.939,8.43,20.9,4.6,1,0,Thấp,1.0,1.0,,,1.0,,,,,
SV0650,2023-2024,1,3,BEB14130,Chuẩn bị kỹ năng IELTS L1,1,4,good,7.29,7.8,5.23,7.53,6.87,C+,2.5,64,0,0.874,7.88,20.9,4.6,1,0,Thấp,,,,,,1.0,,,,
SV0650,2023-2024,2,3,DSB33020,Dự đoán ứng dụng,3,3,good,6.84,8.12,6.56,5.79,6.59,C+,2.5,49,2,0.705,6.96,20.9,4.6,1,0,Thấp,,,1.0,1.0,,,,,,
SV0651,2021-2022,2,1,BEB42125,Lịch sử Đảng CSVN,1,2,good,8.59,6.09,8.02,6.22,6.97,F,0.0,31,1,0.842,7.6,13.3,4.5,1,0,Thấp,,,,,,,,,,1.0
SV0651,2021-2022,1,1,BEB22034,Tư tưởng Hồ Chí Minh,1,2,good,8.24,7.86,8.6,7.72,8.06,B+,3.5,37,0,0.62,7.82,13.3,4.5,1,0,Thấp,,,,,,,,,,1.0
SV0651,2021-2022,1,1,DSB23017,Thách thức dữ liệu 2,3,3,good,8.92,8.45,6.13,7.81,7.54,B,3.0,40,2,0.98,5.23,13.3,4.5,1,0,Thấp,,,0.0,,,,1.0,1.0,,
SV0651,2021-2022,1,1,DSB43024,Đạo đức trong KHDL,3,3,good,7.4,7.54,6.6,6.38,6.78,C+,2.5,36,0,1.0,7.56,13.3,4.5,1,0,Thấp,,,,0.0,,,,,,1.0
SV0652,2021-2022,1,1,DSB33021,Kỹ thuật mô hình hóa,3,3,average,7.53,4.6,6.34,6.86,6.32,C,2.0,25,1,0.916,3.63,13.9,4.6,1,0,Thấp,,1.0,1.0,,,,,,,
SV0652,2021-2022,2,1,CSB25020,Toán cho khoa học máy tính,2,5,average,3.88,7.19,6.65,4.47,5.61,C,2.0,34,4,0.374,5.49,13.9,4.6,1,0,Trung bình,1.0,,0.0,,,,,,,
SV0652,2021-2022,2,1,CSB45051,Thực tiễn tốt nhất phát triển PM,3,5,average,6.35,6.15,5.2,6.23,5.92,C,2.0,38,3,0.496,6.17,13.9,4.6,1,0,Trung bình,,1.0,,,,,,,,0.0
SV0652,2021-2022,1,1,DSB13001,Xác suất thống kê,2,3,average,8.44,8.17,3.85,6.9,6.39,C,2.0,36,1,0.779,5.62,13.9,4.6,1,0,Thấp,0.0,,1.0,1.0,,,,,,
SV0653,2022-2023,2,2,DSB25030,Đại số tuyến tính cho KHDL,2,5,below_avg,6.75,4.96,7.08,5.04,5.8,C,2.0,17,5,0.535,3.85,17.7,5.5,1,0,Trung bình,0.0,,0.0,,,,,,,
SV0653,2022-2023,2,2,BEB13116,Tư duy thiết kế,1,3,below_avg,5.79,5.84,7.26,5.98,6.32,C,2.0,17,4,0.592,5.77,17.7,5.5,1,0,Trung bình,,1.0,,,,,,1.0,,
SV0653,2022-2023,2,2,BEB12001,Kỹ năng học thuật,1,2,below_avg,6.84,5.42,3.6,4.88,4.8,D,1.0,14,5,0.435,5.52,17.7,5.5,1,0,Trung bình,,,,,,0.0,,,1.0,
SV0653,2022-2023,1,2,DSB15029,Thách thức dữ liệu: khai phá,3,5,below_avg,6.39,6.1,6.92,4.37,5.68,C,2.0,24,7,0.65,3.0,17.7,5.5,1,0,Cao,,,1.0,,,,,0.0,,
SV0654,2024-2025,1,4,BEB11003,Kỹ năng giao tiếp LT,1,1,below_avg,7.84,3.76,5.69,6.17,5.71,C,2.0,26,5,0.526,6.85,24.3,4.0,1,0,Trung bình,,,,,,,0.0,,,
SV0654,2024-2025,2,4,CSB25017,Lập trình hướng đối tượng,2,5,below_avg,7.14,4.81,2.59,4.18,4.12,D,1.0,18,4,0.451,5.63,24.3,4.0,1,0,Cao,1.0,1.0,,,,,,,,
SV0654,2024-2025,2,4,DSB45027,Internet kết nối vạn vật,3,5,below_avg,5.62,3.74,5.11,6.15,5.3,D+,1.5,31,4,0.849,4.64,24.3,4.0,1,0,Trung bình,,,1.0,,1.0,,,,,
SV0654,2024-2025,2,4,CSB45051,Thực tiễn tốt nhất phát triển PM,3,5,below_avg,4.71,5.4,4.49,3.74,4.39,D,1.0,13,3,0.417,6.02,24.3,4.0,1,0,Cao,,0.0,,,,,,,,0.0
SV0655,2023-2024,2,3,DSB13002,Tiếng Anh trong CNTT,1,3,excellent,9.46,10.0,7.15,9.34,8.83,A,4.0,57,0,0.97,10.0,21.7,5.8,1,0,Thấp,1.0,,,,,1.0,,,,
SV0655,2023-2024,1,3,BEB12013,Văn hóa và Giáo dục Anh,1,2,excellent,6.92,9.37,9.39,8.52,8.79,A,4.0,56,0,0.83,9.82,21.7,5.8,1,0,Thấp,,,,,,0.0,,,,
SV0655,2023-2024,2,3,BEB14137,Tiếng Anh học thuật 1,1,4,excellent,7.68,8.19,6.59,10.0,8.38,B+,3.5,61,0,0.84,8.52,21.7,5.8,1,0,Thấp,,,,,,0.0,,,,
SV0655,2023-2024,1,3,BEB15139,Tiếng Anh học thuật 3,1,5,excellent,10.0,10.0,8.82,8.03,8.86,A,4.0,49,0,0.781,8.79,21.7,5.8,1,0,Thấp,,,,,,1.0,,,,
SV0656,2022-2023,1,2,BEB14127,Tiếng Anh nền tảng 2,1,4,below_avg,5.88,6.29,5.32,6.03,5.86,C,2.0,9,3,0.591,5.49,14.8,5.8,1,0,Trung bình,,,,,,0.0,,,,
SV0656,2022-2023,1,2,DSB45035,Ngôn ngữ tự nhiên,3,5,below_avg,3.83,4.96,4.71,4.79,4.7,D,1.0,33,6,0.309,6.53,14.8,5.8,1,0,Trung bình,0.0,,1.0,,,,,,,
SV0656,2022-2023,1,2,CSB35037,Nhập môn trí tuệ nhân tạo,3,5,below_avg,4.06,4.82,5.36,5.7,5.26,D+,1.5,5,3,0.715,6.5,14.8,5.8,1,0,Trung bình,1.0,0.0,0.0,,,,,,,
SV0656,2022-2023,1,2,DSB33021,Kỹ thuật mô hình hóa,3,3,below_avg,7.16,5.17,5.38,3.03,4.58,D,1.0,25,3,0.658,4.56,14.8,5.8,1,0,Trung bình,,1.0,1.0,,,,,,,
SV0657,2021-2022,1,1,DSB45035,Ngôn ngữ tự nhiên,3,5,good,6.72,9.38,8.81,6.3,7.71,B,3.0,55,3,0.606,6.47,18.8,5.4,1,0,Thấp,0.0,,1.0,,,,,,,
SV0657,2021-2022,2,1,DSB310022,Thực tập nghề nghiệp,5,10,good,8.02,7.52,4.77,5.79,6.05,C,2.0,44,2,0.547,6.22,18.8,5.4,1,0,Thấp,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
SV0657,2021-2022,1,1,BEB13009,Khởi sự kinh doanh,1,3,good,7.16,7.22,5.65,7.38,6.81,C+,2.5,41,0,1.0,6.43,18.8,5.4,1,0,Thấp,,,,1.0,,,,1.0,,
SV0657,2021-2022,2,1,CSB35038,Quản lý dự án phần mềm,3,5,good,8.15,7.37,7.02,6.15,6.85,C+,2.5,34,0,0.765,8.6,18.8,5.4,1,0,Thấp,,,,,,,1.0,,,1.0
SV0658,2022-2023,1,2,BEB14132,Chuẩn bị kỹ năng IELTS L3,1,4,below_avg,4.01,5.79,5.54,6.17,5.69,C,2.0,27,7,0.623,5.45,8.2,1.9,1,0,Cao,,,,,,1.0,,,,
SV0658,2022-2023,2,2,BEB23122,Triết học Mác-Lênin,1,3,below_avg,6.98,3.4,4.63,5.15,4.83,D,1.0,31,4,0.695,4.8,8.2,1.9,1,0,Trung bình,,,,,,,,,,0.0
SV0658,2022-2023,1,2,BEB13009,Khởi sự kinh doanh,1,3,below_avg,5.04,5.87,4.69,3.08,4.31,D,1.0,18,6,0.397,3.52,8.2,1.9,1,0,Cao,,,,1.0,,,,1.0,,
SV0658,2022-2023,1,2,BEB15139,Tiếng Anh học thuật 3,1,5,below_avg,7.88,6.85,6.05,4.49,5.77,C,2.0,33,7,0.47,6.44,8.2,1.9,1,0,Cao,,,,,,1.0,,,,
SV0659,2022-2023,2,2,CSB45051,Thực tiễn tốt nhất phát triển PM,3,5,average,7.05,7.74,4.73,7.24,6.56,C+,2.5,31,3,0.845,5.48,15.7,4.3,1,0,Thấp,,0.0,,,,,,,,0.0
SV0659,2022-2023,1,2,BEB13009,Khởi sự kinh doanh,1,3,average,6.04,4.59,6.1,7.11,6.2,C,2.0,38,4,0.906,5.94,15.7,4.3,1,0,Trung bình,,,,0.0,,,,1.0,,
SV0659,2022-2023,2,2,DSB23016,Đại số tuyến tính,2,3,average,6.18,6.14,5.68,6.31,6.07,C,2.0,19,1,0.966,5.37,15.7,4.3,1,0,Thấp,0.0,,0.0,,,,,,,
SV0659,2022-2023,1,2,BEB14132,Chuẩn bị kỹ năng IELTS L3,1,4,average,5.88,7.53,4.49,6.2,5.92,C,2.0,24,3,0.475,6.18,15.7,4.3,1,0,Trung bình,,,,,,1.0,,,,
SV0660,2022-2023,2,2,BEB15138,Tiếng Anh học thuật 2,1,5,average,8.43,6.69,6.67,4.48,5.97,C,2.0,17,4,0.709,8.62,13.4,5.7,1,0,Trung bình,,,,,,0.0,,,,
SV0660,2022-2023,2,2,CSB13054,Nhập môn lập trình và máy tính,2,3,average,7.58,4.97,5.11,5.6,5.52,C,2.0,33,2,0.555,7.03,13.4,5.7,1,0,Trung bình,1.0,,0.0,,,,,,,
SV0660,2022-2023,1,2,CSB13055,Lập trình Java,2,3,average,7.54,6.03,5.32,6.85,6.29,C,2.0,21,3,0.689,6.16,13.4,5.7,1,0,Thấp,1.0,1.0,,,,,,,,
SV0660,2022-2023,2,2,BEB32124,Chủ nghĩa xã hội khoa học,1,2,average,6.19,5.24,5.9,3.29,4.75,D,1.0,15,4,0.572,5.48,13.4,5.7,1,0,Trung bình,,,,,,,,,,0.0
SV0661,2022-2023,2,2,CSB25022,Thiết kế & phát triển ứng dụng web,3,5,good,5.78,6.79,7.75,7.5,7.26,B,3.0,59,0,0.991,8.31,11.1,6.0,1,0,Thấp,0.0,0.0,,,1.0,,,,,
SV0661,2022-2023,2,2,BEB23122,Triết học Mác-Lênin,1,3,good,5.63,7.92,7.71,8.2,7.74,B,3.0,42,2,0.72,8.97,11.1,6.0,1,0,Thấp,,,,,,,,,,1.0
SV0661,2022-2023,2,2,BEB42125,Lịch sử Đảng CSVN,1,2,good,7.87,8.32,6.58,8.4,7.78,B,3.0,39,1,0.823,6.92,11.1,6.0,1,0,Thấp,,,,,,,,,,1.0
SV0661,2022-2023,1,2,BEB12013,Văn hóa và Giáo dục Anh,1,2,good,6.99,4.76,6.24,7.66,6.58,C+,2.5,38,3,0.997,7.18,11.1,6.0,1,0,Thấp,,,,,,0.0,,,,
